SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2012-13,36401,Waitsburg,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,36140,Walla Walla Public Schools,4,2,0,0,0,0,0,2,4,4,0,100.0,0.0,0.0
2012-13,39207,Wapato,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,13146,Warden,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,34979,Washington Military Department,2,2,0,0,0,0,1,2,2,0,1,0.0,50.0,50.0
2012-13,06112,Washougal,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,01109,Washtucna,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,09209,Waterville,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,33049,Wellpinit,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,04246,Wenatchee,3,3,0,0,1,2,1,0,6,2,0,33.3,66.7,0.0
2012-13,32363,West Valley (Spokane),5,1,0,0,0,0,0,0,6,6,0,100.0,0.0,0.0
2012-13,39208,West Valley (Yakima),6,0,0,0,0,0,0,1,5,5,0,100.0,0.0,0.0
2012-13,21303,White Pass,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,27416,White River,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,20405,White Salmon Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,22200,Wilbur,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,25160,Willapa Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,13167,Wilson Creek,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,21232,Winlock,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,14117,Wishkah Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,20094,Wishram,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,08404,Woodland,3,0,0,0,0,1,0,0,3,2,0,66.7,33.3,0.0
2012-13,39007,Yakima,15,6,1,1,0,2,2,3,18,12,0,66.7,33.3,0.0
2012-13,34002,Yelm,18,2,0,0,0,2,0,3,17,15,0,88.2,11.8,0.0
2012-13,39205,Zillah,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
